學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,外籍專任教師數-教師總數,外籍專任教師數-教師總數男,外籍專任教師數-教師總數女,外籍專任教師數-教授男,外籍專任教師數-教授女,外籍專任教師數-副教授男,外籍專任教師數-副教授女,外籍專任教師數-助理教授男,外籍專任教師數-助理教授女,外籍專任教師數-講師男,外籍專任教師數-講師女,外籍專任教師數-其他教師男,外籍專任教師數-其他教師女
109,私立,一般大學,1125,中信學校財團法人中信金融管理學院,4121014,財務金融學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,私立,一般大學,1125,中信學校財團法人中信金融管理學院,4131012,企業管理學系,2,2,0,2,0,0,0,0,0,0,0,0,0
109,私立,一般大學,1125,中信學校財團法人中信金融管理學院,4212022,財經法律學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,私立,一般大學,1125,中信學校財團法人中信金融管理學院,6131033,人工智慧學系,1,0,1,0,0,0,0,0,0,0,1,0,0
109,私立,一般大學,1125,中信學校財團法人中信金融管理學院,99999Z01,通識教育中心,5,5,0,0,0,0,0,2,0,3,0,0,0
109,私立,技專校院,1166,亞東技術學院,7141012,通訊工程系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,99999Z01,全人教育中心,1,1,0,0,0,0,0,1,0,0,0,0,0
109,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,2311001,應用外語科,1,0,1,0,0,0,0,0,0,0,1,0,0
109,私立,技專校院,1284,樹人醫護管理專科學校,2311002,應用英語科,1,1,0,0,0,0,0,0,0,1,0,0,0
109,私立,技專校院,1284,樹人醫護管理專科學校,2311003,應用日語科,2,2,0,0,0,0,0,0,0,2,0,0,0
109,私立,技專校院,1287,敏惠醫護管理專科學校,9111002,牙體技術科,1,1,0,0,0,0,0,1,0,0,0,0,0
109,私立,技專校院,1287,敏惠醫護管理專科學校,9221003,幼兒保育科,1,1,0,0,0,1,0,0,0,0,0,0,0
109,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,2211001,基督教神學研究所,2,1,1,0,0,0,0,1,1,0,0,0,0
109,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,2211001,一貫道學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,2211001,基督教研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,2211002,神學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,2211001,神學研究所,1,0,1,0,0,0,0,0,1,0,0,0,0
109,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,2211002,基督教研究所,1,0,1,0,0,0,1,0,0,0,0,0,0
109,公立,一般大學,3002,臺北市立大學,1131017,英語教學系,1,1,0,0,0,0,0,0,0,1,0,0,0
109,公立,一般大學,3002,臺北市立大學,10141054,競技運動訓練研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,3002,臺北市立大學,10141062,陸上運動學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,2221020,歷史學系,3,3,0,0,0,1,0,2,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,2221021,台灣史研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,2222031,民族學系,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,1,國立政治大學,2231022,哲學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,2311009,英國語文學系,4,4,0,1,0,1,0,1,0,1,0,0,0
110,公立,一般大學,1,國立政治大學,2311011,日本語文學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,2311012,阿拉伯語文學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,2311014,韓國語文學系,4,1,3,0,0,1,0,0,3,0,0,0,0
110,公立,一般大學,1,國立政治大學,2311015,土耳其語文學系,4,3,1,0,0,1,0,2,0,0,1,0,0
110,公立,一般大學,1,國立政治大學,2311016,歐洲語文學系,3,1,2,0,0,0,2,1,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,2311017,斯拉夫語文學系,6,3,3,0,2,2,0,1,0,0,1,0,0
110,公立,一般大學,1,國立政治大學,2311087,東南亞語言與文化學士學位學程,5,2,3,0,0,0,0,2,3,0,0,0,0
110,公立,一般大學,1,國立政治大學,2321007,台灣文學研究所,1,0,1,0,0,0,1,0,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,2399018,語言學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,03122Y18,國際事務學院,2,2,0,1,0,0,0,1,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,3143043,地政學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,4111059,會計學系,2,0,2,0,0,0,0,0,2,0,0,0,0
110,公立,一般大學,1,國立政治大學,4121065,財務管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,1,國立政治大學,4131060,企業管理學系,2,2,0,1,0,0,0,1,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,4131064,國際經營管理英語碩士學位學程,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,4131091,創新國際學院學士班,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,4141067,國際經營與貿易學系,2,2,0,0,0,0,0,2,0,0,0,0,0
110,公立,一般大學,1,國立政治大學,99999Z08,外文中心,4,2,2,0,0,0,0,0,1,2,1,0,0
110,公立,一般大學,2,國立清華大學,2222007,人類學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,2311002,外國語文學系,2,0,2,0,0,0,1,0,0,0,1,0,0
110,公立,一般大學,2,國立清華大學,2322003,中國文學系,5,4,1,2,0,1,1,1,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,2399005,語言學研究所,1,0,1,0,1,0,0,0,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,3199111,學習科學與科技研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,4199017,科技管理研究所,2,2,0,0,0,2,0,0,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,4199022,服務科學研究所,3,2,1,1,1,0,0,1,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,5121028,分子與細胞生物研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,5311037,化學系,2,2,0,1,0,1,0,0,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,5331038,物理學系,4,4,0,2,0,1,0,1,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,5332039,天文研究所,3,3,0,1,0,0,0,2,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,5411043,數學系,3,3,0,3,0,0,0,0,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,6131053,資訊工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,7111057,化學工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,7112058,材料科學工程學系,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,2,國立清華大學,7141049,電機工程學系,3,3,0,3,0,0,0,0,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,7151056,動力機械工程學系,2,2,0,1,0,0,0,1,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,99999Z01,通識教育中心,2,2,0,1,0,1,0,0,0,0,0,0,0
110,公立,一般大學,2,國立清華大學,99999Z07,體育室,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,2151002,音樂學研究所,2,2,0,1,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,2221012,歷史學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,2222013,人類學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,2231014,哲學系,3,3,0,1,0,1,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,2311007,外國語文學系,15,11,4,2,0,4,1,4,1,1,2,0,0
110,公立,一般大學,3,國立臺灣大學,2311009,日本語文學系,2,1,1,0,0,0,0,1,0,0,1,0,0
110,公立,一般大學,3,國立臺灣大學,2322006,中國文學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,3111015,經濟學系,5,4,1,1,0,0,0,3,1,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,3121016,政治學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,3131019,心理學系,1,0,1,0,0,0,1,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,3141018,社會學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,3191023,國家發展研究所,1,0,1,0,0,0,1,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,3212024,新聞研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,4121032,財務金融學系,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,4131028,管理學院企業管理碩士專班,2,1,1,0,0,0,1,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5111040,植物科學研究所,2,2,0,1,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5111041,昆蟲學系,2,2,0,0,0,2,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5199167,生物多樣性國際碩士學位學程,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5212043,生態學與演化生物學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5311051,化學系,3,3,0,0,0,1,0,2,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5321052,地質科學系,2,2,0,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5321053,氣候變遷與永續發展國際博士學位學程,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5323057,海洋研究所,2,1,1,0,0,1,0,0,1,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5331054,物理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5331055,應用物理學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5332058,天文物理研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,5411059,數學系,2,2,0,0,0,0,0,2,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,6131062,資訊管理學系,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,6131067,資訊工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,7111076,化學工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,7112078,材料科學與工程學系,1,0,1,0,0,0,1,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,7141064,電機工程學系,1,0,1,0,0,0,1,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,7141066,光電工程學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,7141068,電信工程學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,7151069,機械工程學系,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,7194071,應用力學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,7321074,土木工程學系,3,2,1,2,0,0,0,0,1,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,8121091,園藝暨景觀學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,8191100,農業化學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,8192164,全球農業科技與基因體科學碩士學位學程,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,8194094,植物病理與微生物學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,8211102,森林環境暨資源學系,3,3,0,1,0,1,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,9121142,腦與心智科學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,9191122,公共衛生碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,3,國立臺灣大學,9191163,全球衛生碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,2112037,設計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,2151024,音樂學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,2191026,藝術史研究所,3,2,1,1,1,0,0,1,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,2299045,歐洲文化與觀光研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,02299Y15,文學院,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,2311033,英語學系,8,6,2,2,1,1,0,1,0,2,1,0,0
110,公立,一般大學,4,國立臺灣師範大學,2313005,華語文教學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,2321028,臺灣語文學系,1,0,1,0,1,0,0,0,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,3142041,地理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,3143042,東亞學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,5321060,地球科學系,2,2,0,1,0,1,0,0,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,5411062,數學系,2,2,0,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,7141063,電機工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,4,國立臺灣師範大學,99999Y43,師資培育學院,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,2221110,歷史學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,2222111,考古學研究所,2,1,1,0,0,0,0,1,1,0,0,0,0
110,公立,一般大學,5,國立成功大學,2311108,外國語文學系,3,2,1,1,1,1,0,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,4111120,會計學系,1,0,1,0,0,0,1,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,4131124,國際企業研究所,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,5,國立成功大學,5111003,生命科學系,2,2,0,0,0,1,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,5331021,物理學系,3,3,0,2,0,0,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,5331023,太空與電漿科學研究所,3,3,0,2,0,1,0,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,5411027,數學系,2,2,0,0,0,1,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,5421029,統計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,6131095,醫學資訊研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,7111050,化學工程學系,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,5,國立成功大學,7141033,微電子工程研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,7151042,機械工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,7162043,航空太空工程學系,2,2,0,0,0,1,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,7311075,建築學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,7321049,土木工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,9121054,分子醫學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,9121077,醫學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,9121078,臨床醫學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,9161087,藥理學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,99999102,全校不分系學士學位學程,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,5,國立成功大學,99999Z08,外語中心,1,1,0,0,0,0,0,0,0,1,0,0,0
110,公立,一般大學,6,國立中興大學,2311006,外國語文學系,3,1,2,0,0,1,0,0,0,0,2,0,0
110,公立,一般大學,6,國立中興大學,2321003,台灣文學與跨國文化研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,6,國立中興大學,2322005,中國文學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,6,國立中興大學,5111029,昆蟲學系,2,2,0,0,0,2,0,0,0,0,0,0,0
110,公立,一般大學,6,國立中興大學,5121031,生物科技學士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,6,國立中興大學,5331040,物理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,6,國立中興大學,5411041,應用數學系,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,6,國立中興大學,7111055,化學工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,6,國立中興大學,8111064,國際農學碩士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,2151003,音樂研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,2299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,02299Y66,人文與社會科學院,2,2,0,0,0,2,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,2311005,外國語文學系,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,4131017,經營管理研究所,2,1,1,0,1,0,0,1,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,4199023,科技管理研究所,1,0,1,0,0,0,1,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,4212027,科技法律研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,5121028,生物科技學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,5121030,分子醫學與生物工程研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,05121X18,生命科學院,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,5311036,應用化學系,4,4,0,3,0,1,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,5331040,物理研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,5331041,電子物理學系,3,3,0,3,0,0,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,5411045,應用數學系,2,2,0,0,0,1,0,1,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,7141050,電機工程學系,4,4,0,2,0,1,0,1,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,7141053,電子研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,7141055,光電工程學系,1,0,1,0,1,0,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,7141062,電信工程研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,7141065,光電系統研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,7151070,機械工程學系,3,3,0,0,0,2,0,1,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,7321071,土木工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,09141X19,生物醫學暨工程學院,2,2,0,2,0,0,0,0,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,09199Y42,醫學院,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,99999Z01,共同教育中心,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,7,國立陽明交通大學,99999Z08,語言教學與研究中心,2,1,1,0,0,0,0,0,1,1,0,0,0
110,公立,一般大學,7,國立陽明交通大學,99999Z99,國際半導體產業學院,6,6,0,3,0,0,0,3,0,0,0,0,0
110,公立,一般大學,8,國立中央大學,1115001,學習與教學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,8,國立中央大學,2221010,歷史研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,8,國立中央大學,2311007,英美語文學系,4,2,2,1,1,1,0,0,1,0,0,0,0
110,公立,一般大學,8,國立中央大學,2311008,法國語文學系,4,4,0,0,0,3,0,1,0,0,0,0,0
110,公立,一般大學,8,國立中央大學,3131017,認知神經科學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,8,國立中央大學,4199027,人力資源管理研究所,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,8,國立中央大學,5321037,應用地質研究所,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,8,國立中央大學,5331042,物理學系,4,4,0,2,0,1,0,1,0,0,0,0,0
110,公立,一般大學,8,國立中央大學,5332045,天文研究所,2,2,0,0,0,1,0,1,0,0,0,0,0
110,公立,一般大學,8,國立中央大學,5411051,數學系,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,8,國立中央大學,7111069,化學工程與材料工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,8,國立中央大學,7151064,機械工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,1111072,教育與人類發展研究全英語碩士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,9,國立中山大學,2151002,音樂學系,1,0,1,0,1,0,0,0,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,2231008,哲學研究所,3,3,0,2,0,0,0,1,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,02299Y15,文學院,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,9,國立中山大學,2311006,外國語文學系,2,2,0,1,0,0,0,1,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,2322005,中國文學系,2,1,1,0,0,0,0,1,1,0,0,0,0
110,公立,一般大學,9,國立中山大學,3121011,政治學研究所,2,2,0,0,0,0,0,2,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,3122019,亞太事務英語碩士學位學程,2,1,1,0,0,0,0,1,1,0,0,0,0
110,公立,一般大學,9,國立中山大學,4131021,企業管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,9,國立中山大學,4131022,管理學院國際經營管理碩士學程,2,1,1,0,0,1,0,0,1,0,0,0,0
110,公立,一般大學,9,國立中山大學,4131028,人力資源管理全英語碩士學位學程,2,2,0,0,0,0,0,2,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,4131028,人力資源管理研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,5111033,生物科學系,3,3,0,0,0,0,0,3,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,5311037,化學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,5323047,海洋科學系,2,1,1,0,0,1,1,0,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,5323075,海洋生態與保育研究所,1,0,1,0,0,0,0,0,1,0,0,0,0
110,公立,一般大學,9,國立中山大學,5331038,物理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,5399070,理學國際博士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,6111055,資訊工程學系,2,2,0,0,0,0,0,2,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,6131052,資訊管理學系,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,7112063,材料與光電科學學系,3,3,0,0,0,0,0,3,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,7122065,海洋環境及工程學系,3,3,0,2,0,0,0,1,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,7141054,光電工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,7141056,電信工程國際碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,7141058,電機電力工程國際碩士學位學程,2,2,0,0,0,0,0,2,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,7151061,機械與機電工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,9,國立中山大學,99999Z99,西灣學院,2,1,1,0,0,0,0,1,1,0,0,0,0
110,公立,一般大學,12,國立臺灣海洋大學,02299X21,人文社會科學院,1,1,0,0,0,0,0,0,0,1,0,0,0
110,公立,一般大學,12,國立臺灣海洋大學,5323020,海洋環境資訊系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,12,國立臺灣海洋大學,5323022,海洋環境與生態研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
110,公立,一般大學,13,國立中正大學,2231016,哲學系,2,2,0,1,0,1,0,0,0,0,0,0,0
110,公立,一般大學,13,國立中正大學,2311012,外國語文學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,13,國立中正大學,2399014,語言學研究所,2,1,1,1,1,0,0,0,0,0,0,0,0
110,公立,一般大學,13,國立中正大學,3131019,心理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
110,公立,一般大學,13,國立中正大學,4111032,會計與資訊科技學系,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,13,國立中正大學,5399078,跨領域科學國際博士學位學程,1,1,0,1,0,0,0,0,0,0,0,0,0
110,公立,一般大學,14,國立高雄師範大學,2311021,英語學系,3,2,1,0,0,1,0,1,1,0,0,0,0
110,公立,一般大學,15,國立彰化師範大學,2311020,英語學系,4,4,0,0,0,0,0,2,0,2,0,0,0
110,公立,一般大學,15,國立彰化師範大學,3131055,復健諮商研究所,2,1,1,1,0,0,0,0,1,0,0,0,0
110,公立,一般大學,15,國立彰化師範大學,4131029,企業管理學系,1,1,0,1,0,0,0,0,0,0,0,0,0
